Date,Country,State,City,Pure Gold,Standard Gold
12-01-2014,India,Maharashtra,Nagpur,2656,2436
12-02-2014,India,Maharashtra,Nagpur,2678,2456
12-03-2014,India,Maharashtra,Nagpur,2694,2470
12-04-2014,India,Maharashtra,Nagpur,2681,2458
12-05-2014,India,Maharashtra,Nagpur,2678,2456
12-06-2014,India,Maharashtra,Nagpur,2664,2443
12-08-2014,India,Maharashtra,Nagpur,2664,2443
12-09-2014,India,Maharashtra,Nagpur,2686,2463
12-10-2014,India,Maharashtra,Nagpur,2739,2512
12-11-2014,India,Maharashtra,Nagpur,2724,2498
12-12-2014,India,Maharashtra,Nagpur,2735,2508
12/13/2014,India,Maharashtra,Nagpur,2735,2508
12/15/2014,India,Maharashtra,Nagpur,2729,2552
12/16/2014,India,Maharashtra,Nagpur,2726,2549
12/17/2014,India,Maharashtra,Nagpur,2731,2553
12/18/2014,India,Maharashtra,Nagpur,2720,2543
12/19/2014,India,Maharashtra,Nagpur,2715,2539
12/20/2014,India,Maharashtra,Nagpur,2725,2548
12/21/2014,India,Maharashtra,Nagpur,2725,2548
12/22/2014,India,Maharashtra,Nagpur,2720,2543
12/23/2014,India,Maharashtra,Nagpur,2693,2518
12/24/2014,India,Maharashtra,Nagpur,2689,2514
12/25/2014,India,Maharashtra,Nagpur,2689,2514
12/26/2014,India,Maharashtra,Nagpur,2711,2535
12/27/2014,India,Maharashtra,Nagpur,2732,2554
12/29/2014,India,Maharashtra,Nagpur,2732,2554
12/30/2014,India,Maharashtra,Nagpur,2718,2541
12/31/2014,India,Maharashtra,Nagpur,2718,2541
01-01-2015,India,Maharashtra,Nagpur,2699,2524
01-02-2015,India,Maharashtra,Nagpur,2698,2523
01-03-2015,India,Maharashtra,Nagpur,2714,2538
01-05-2015,India,Maharashtra,Nagpur,2721,2544
01-06-2015,India,Maharashtra,Nagpur,2764,2584
01-07-2015,India,Maharashtra,Nagpur,2769,2589
01-08-2015,India,Maharashtra,Nagpur,2724,2547
01-09-2015,India,Maharashtra,Nagpur,2714,2538
01-10-2015,India,Maharashtra,Nagpur,2732,2554
01-12-2015,India,Maharashtra,Nagpur,2740,2562
1/13/2015,India,Maharashtra,Nagpur,2762,2582
1/14/2015,India,Maharashtra,Nagpur,2742,2564
1/15/2015,India,Maharashtra,Nagpur,2742,2564
1/16/2015,India,Maharashtra,Nagpur,2795,2613
1/17/2015,India,Maharashtra,Nagpur,2806,2624
1/19/2015,India,Maharashtra,Nagpur,2815,2632
1/20/2015,India,Maharashtra,Nagpur,2848,2663
1/21/2015,India,Maharashtra,Nagpur,2864,2678
1/22/2015,India,Maharashtra,Nagpur,2848,2663
1/23/2015,India,Maharashtra,Nagpur,2851,2666
1/24/2015,India,Maharashtra,Nagpur,2845,2660
1/26/2015,India,Maharashtra,Nagpur,2845,2660
1/27/2015,India,Maharashtra,Nagpur,2824,2640
1/28/2015,India,Maharashtra,Nagpur,2845,2660
1/29/2015,India,Maharashtra,Nagpur,2822,2639
1/30/2015,India,Maharashtra,Nagpur,2816,2633
1/31/2015,India,Maharashtra,Nagpur,2850,2665
02-02-2015,India,Maharashtra,Nagpur,2836,2652
02-03-2015,India,Maharashtra,Nagpur,2840,2655
02-04-2015,India,Maharashtra,Nagpur,2801,2619
02-05-2015,India,Maharashtra,Nagpur,2814,2631
02-06-2015,India,Maharashtra,Nagpur,2816,2633
02-07-2015,India,Maharashtra,Nagpur,2764,2584
02-09-2015,India,Maharashtra,Nagpur,2773,2593
02-10-2015,India,Maharashtra,Nagpur,2772,2592
02-11-2015,India,Maharashtra,Nagpur,2771,2591
02-12-2015,India,Maharashtra,Nagpur,2757,2578
2/13/2015,India,Maharashtra,Nagpur,2758,2579
2/14/2015,India,Maharashtra,Nagpur,2760,2581
2/16/2015,India,Maharashtra,Nagpur,2762,2582
2/17/2015,India,Maharashtra,Nagpur,2754,2575
2/18/2015,India,Maharashtra,Nagpur,2714,2538
2/19/2015,India,Maharashtra,Nagpur,2720,2543
2/20/2015,India,Maharashtra,Nagpur,2702,2526
2/21/2015,India,Maharashtra,Nagpur,2711,2535
2/23/2015,India,Maharashtra,Nagpur,2684,2510
2/24/2015,India,Maharashtra,Nagpur,2692,2517
2/25/2015,India,Maharashtra,Nagpur,2707,2531
2/26/2015,India,Maharashtra,Nagpur,2712,2536
2/27/2015,India,Maharashtra,Nagpur,2691,2516
2/28/2015,India,Maharashtra,Nagpur,2708,2532
03-02-2015,India,Maharashtra,Nagpur,2715,2539
03-03-2015,India,Maharashtra,Nagpur,2694,2519
03-04-2015,India,Maharashtra,Nagpur,2691,2516
03-05-2015,India,Maharashtra,Nagpur,2695,2520
03-06-2015,India,Maharashtra,Nagpur,2695,2520
03-07-2015,India,Maharashtra,Nagpur,2655,2492
03-09-2015,India,Maharashtra,Nagpur,2651,2479
03-10-2015,India,Maharashtra,Nagpur,2627,2456
03-11-2015,India,Maharashtra,Nagpur,2636,2465
03-12-2015,India,Maharashtra,Nagpur,2620,2450
3/13/2015,India,Maharashtra,Nagpur,2625,2464
3/14/2015,India,Maharashtra,Nagpur,2631,2470
3/16/2015,India,Maharashtra,Nagpur,2624,2463
3/17/2015,India,Maharashtra,Nagpur,2610,2450
3/18/2015,India,Maharashtra,Nagpur,2594,2435
3/19/2015,India,Maharashtra,Nagpur,2627,2466
3/20/2015,India,Maharashtra,Nagpur,2633,2472
3/21/2015,India,Maharashtra,Nagpur,2653,2491
3/23/2015,India,Maharashtra,Nagpur,2646,2484
3/24/2015,India,Maharashtra,Nagpur,2658,2485
3/25/2015,India,Maharashtra,Nagpur,2665,2492
3/26/2015,India,Maharashtra,Nagpur,2719,2542
3/27/2015,India,Maharashtra,Nagpur,2691,2516
3/28/2015,India,Maharashtra,Nagpur,2689,2514
3/30/2015,India,Maharashtra,Nagpur,2668,2495
3/31/2015,India,Maharashtra,Nagpur,2654,2481
04-01-2015,India,Maharashtra,Nagpur,2654,2481
04-02-2015,India,Maharashtra,Nagpur,2694,2519
04-03-2015,India,Maharashtra,Nagpur,2685,2510
04-04-2015,India,Maharashtra,Nagpur,2688,2513
04-06-2015,India,Maharashtra,Nagpur,2728,2551
04-07-2015,India,Maharashtra,Nagpur,2712,2536
04-08-2015,India,Maharashtra,Nagpur,2708,2532
04-09-2015,India,Maharashtra,Nagpur,2681,2507
04-10-2015,India,Maharashtra,Nagpur,2692,2517
04-11-2015,India,Maharashtra,Nagpur,2706,2530
4/13/2015,India,Maharashtra,Nagpur,2694,2519
4/14/2015,India,Maharashtra,Nagpur,2695,2520
4/15/2015,India,Maharashtra,Nagpur,2682,2508
4/16/2015,India,Maharashtra,Nagpur,2700,2525
4/17/2015,India,Maharashtra,Nagpur,2699,2524
4/18/2015,India,Maharashtra,Nagpur,2704,2528
4/19/2015,India,Maharashtra,Nagpur,2704,2528
4/20/2015,India,Maharashtra,Nagpur,2720,2543
4/21/2015,India,Maharashtra,Nagpur,2702,2526
4/22/2015,India,Maharashtra,Nagpur,2719,2542
4/23/2015,India,Maharashtra,Nagpur,2699,2524
4/24/2015,India,Maharashtra,Nagpur,2721,2544
4/25/2015,India,Maharashtra,Nagpur,2698,2523
4/26/2015,India,Maharashtra,Nagpur,2698,2523
4/27/2015,India,Maharashtra,Nagpur,2704,2528
4/28/2015,India,Maharashtra,Nagpur,2731,2553
4/29/2015,India,Maharashtra,Nagpur,2737,2559
4/30/2015,India,Maharashtra,Nagpur,2747,2568
05-01-2015,India,Maharashtra,Nagpur,2700,2525
05-02-2015,India,Maharashtra,Nagpur,2697,2522
05-03-2015,India,Maharashtra,Nagpur,2697,2522
05-04-2015,India,Maharashtra,Nagpur,2709,2533
05-05-2015,India,Maharashtra,Nagpur,2714,2538
05-06-2015,India,Maharashtra,Nagpur,2724,2547
05-07-2015,India,Maharashtra,Nagpur,2724,2547
05-08-2015,India,Maharashtra,Nagpur,2721,2544
05-09-2015,India,Maharashtra,Nagpur,2735,2557
05-10-2015,India,Maharashtra,Nagpur,2735,2557
05-11-2015,India,Maharashtra,Nagpur,2728,2551
05-12-2015,India,Maharashtra,Nagpur,2735,2557
5/13/2015,India,Maharashtra,Nagpur,2751,2572
5/14/2015,India,Maharashtra,Nagpur,2784,2603
5/15/2015,India,Maharashtra,Nagpur,2777,2596
5/16/2015,India,Maharashtra,Nagpur,2781,2600
5/17/2015,India,Maharashtra,Nagpur,2781,2600
5/18/2015,India,Maharashtra,Nagpur,2801,2619
5/19/2015,India,Maharashtra,Nagpur,2782,2601
5/20/2015,India,Maharashtra,Nagpur,2764,2584
5/21/2015,India,Maharashtra,Nagpur,2762,2582
5/22/2015,India,Maharashtra,Nagpur,2764,2584
5/23/2015,India,Maharashtra,Nagpur,2751,2572
5/24/2015,India,Maharashtra,Nagpur,2751,2572
5/25/2015,India,Maharashtra,Nagpur,2752,2573
5/26/2015,India,Maharashtra,Nagpur,2748,2569
5/27/2015,India,Maharashtra,Nagpur,2737,2559
5/28/2015,India,Maharashtra,Nagpur,2728,2551
5/29/2015,India,Maharashtra,Nagpur,2729,2552
5/30/2015,India,Maharashtra,Nagpur,2729,2552
5/31/2015,India,Maharashtra,Nagpur,2729,2552
06-01-2015,India,Maharashtra,Nagpur,2721,2544
06-02-2015,India,Maharashtra,Nagpur,2729,2552
06-03-2015,India,Maharashtra,Nagpur,2737,2559
06-04-2015,India,Maharashtra,Nagpur,2727,2550
06-05-2015,India,Maharashtra,Nagpur,2699,2524
06-06-2015,India,Maharashtra,Nagpur,2696,2521
06-07-2015,India,Maharashtra,Nagpur,2696,2521
06-08-2015,India,Maharashtra,Nagpur,2701,2525
06-09-2015,India,Maharashtra,Nagpur,2710,2534
06-10-2015,India,Maharashtra,Nagpur,2710,2534
06-11-2015,India,Maharashtra,Nagpur,2716,2539
06-12-2015,India,Maharashtra,Nagpur,2715,2539
6/13/2015,India,Maharashtra,Nagpur,2713,2537
6/14/2015,India,Maharashtra,Nagpur,2713,2537
6/15/2015,India,Maharashtra,Nagpur,2707,2531
6/16/2015,India,Maharashtra,Nagpur,2725,2548
6/17/2015,India,Maharashtra,Nagpur,2713,2537
6/18/2015,India,Maharashtra,Nagpur,2733,2555
6/19/2015,India,Maharashtra,Nagpur,2731,2554
6/20/2015,India,Maharashtra,Nagpur,2733,2555
6/21/2015,India,Maharashtra,Nagpur,2733,2555
6/22/2015,India,Maharashtra,Nagpur,2717,2540
6/23/2015,India,Maharashtra,Nagpur,2698,2523
6/24/2015,India,Maharashtra,Nagpur,2678,2504
6/25/2015,India,Maharashtra,Nagpur,2674,2500
6/26/2015,India,Maharashtra,Nagpur,2673,2499
6/27/2015,India,Maharashtra,Nagpur,2675,2501
6/28/2015,India,Maharashtra,Nagpur,2675,2501
6/29/2015,India,Maharashtra,Nagpur,2694,2519
6/30/2015,India,Maharashtra,Nagpur,2683,2509
07-01-2015,India,Maharashtra,Nagpur,2673,2499
07-02-2015,India,Maharashtra,Nagpur,2651,2479
07-03-2015,India,Maharashtra,Nagpur,2655,2482
07-04-2015,India,Maharashtra,Nagpur,2661,2488
07-06-2015,India,Maharashtra,Nagpur,2649,2477
07-07-2015,India,Maharashtra,Nagpur,2649,2477
07-08-2015,India,Maharashtra,Nagpur,2629,2458
07-09-2015,India,Maharashtra,Nagpur,2648,2476
07-10-2015,India,Maharashtra,Nagpur,2638,2467
07-11-2015,India,Maharashtra,Nagpur,2636,2465
07-12-2015,India,Maharashtra,Nagpur,2636,2465
7/13/2015,India,Maharashtra,Nagpur,2631,2460
7/14/2015,India,Maharashtra,Nagpur,2628,2457
7/15/2015,India,Maharashtra,Nagpur,2629,2458
7/16/2015,India,Maharashtra,Nagpur,2620,2450
7/17/2015,India,Maharashtra,Nagpur,2611,2441
7/18/2015,India,Maharashtra,Nagpur,2603,2434
7/19/2015,India,Maharashtra,Nagpur,2603,2434
7/20/2015,India,Maharashtra,Nagpur,2569,2402
7/21/2015,India,Maharashtra,Nagpur,2551,2385
7/22/2015,India,Maharashtra,Nagpur,2522,2358
7/23/2015,India,Maharashtra,Nagpur,2545,2380
7/24/2015,India,Maharashtra,Nagpur,2507,2344
7/25/2015,India,Maharashtra,Nagpur,2542,2377
7/26/2015,India,Maharashtra,Nagpur,2542,2377
7/27/2015,India,Maharashtra,Nagpur,2543,2378
7/28/2015,India,Maharashtra,Nagpur,2524,2360
7/29/2015,India,Maharashtra,Nagpur,2524,2360
7/30/2015,India,Maharashtra,Nagpur,2524,2360
7/31/2015,India,Maharashtra,Nagpur,2506,2356
08-01-2015,India,Maharashtra,Nagpur,2529,2377
08-02-2015,India,Maharashtra,Nagpur,2529,2377
08-03-2015,India,Maharashtra,Nagpur,2518,2367
08-04-2015,India,Maharashtra,Nagpur,2506,2356
08-05-2015,India,Maharashtra,Nagpur,2499,2349
08-06-2015,India,Maharashtra,Nagpur,2494,2344
08-07-2015,India,Maharashtra,Nagpur,2511,2360
08-08-2015,India,Maharashtra,Nagpur,2515,2364
08-09-2015,India,Maharashtra,Nagpur,2515,2364
08-10-2015,India,Maharashtra,Nagpur,2515,2364
08-11-2015,India,Maharashtra,Nagpur,2568,2414
08-12-2015,India,Maharashtra,Nagpur,2603,2447
8/13/2015,India,Maharashtra,Nagpur,2607,2451
8/14/2015,India,Maharashtra,Nagpur,2604,2448
8/15/2015,India,Maharashtra,Nagpur,2604,2448
8/16/2015,India,Maharashtra,Nagpur,2604,2448
8/17/2015,India,Maharashtra,Nagpur,2618,2461
8/18/2015,India,Maharashtra,Nagpur,2629,2471
8/19/2015,India,Maharashtra,Nagpur,2626,2468
8/20/2015,India,Maharashtra,Nagpur,2668,2508
8/21/2015,India,Maharashtra,Nagpur,2707,2545
8/22/2015,India,Maharashtra,Nagpur,2744,2566
8/23/2015,India,Maharashtra,Nagpur,2744,2566
8/24/2015,India,Maharashtra,Nagpur,2756,2577
8/25/2015,India,Maharashtra,Nagpur,2719,2542
8/26/2015,India,Maharashtra,Nagpur,2694,2519
8/27/2015,India,Maharashtra,Nagpur,2655,2482
8/28/2015,India,Maharashtra,Nagpur,2668,2495
8/29/2015,India,Maharashtra,Nagpur,2685,2510
8/31/2015,India,Maharashtra,Nagpur,2688,2513
09-01-2015,India,Maharashtra,Nagpur,2711,2535
09-02-2015,India,Maharashtra,Nagpur,2703,2527
09-03-2015,India,Maharashtra,Nagpur,2679,2505
09-04-2015,India,Maharashtra,Nagpur,2676,2503
09-05-2015,India,Maharashtra,Nagpur,2678,2504
09-07-2015,India,Maharashtra,Nagpur,2682,2508
09-08-2015,India,Maharashtra,Nagpur,2671,2497
09-09-2015,India,Maharashtra,Nagpur,2663,2490
09-10-2015,India,Maharashtra,Nagpur,2636,2465
09-11-2015,India,Maharashtra,Nagpur,2639,2467
09-12-2015,India,Maharashtra,Nagpur,2627,2456
9/13/2015,India,Maharashtra,Nagpur,2627,2456
9/14/2015,India,Maharashtra,Nagpur,2633,2462
9/15/2015,India,Maharashtra,Nagpur,2629,2458
9/16/2015,India,Maharashtra,Nagpur,2632,2461
9/17/2015,India,Maharashtra,Nagpur,2658,2485
9/18/2015,India,Maharashtra,Nagpur,2670,2496
9/19/2015,India,Maharashtra,Nagpur,2672,2498
9/20/2015,India,Maharashtra,Nagpur,2672,2498
9/21/2015,India,Maharashtra,Nagpur,2672,2498
9/22/2015,India,Maharashtra,Nagpur,2665,2492
9/23/2015,India,Maharashtra,Nagpur,2652,2480
9/24/2015,India,Maharashtra,Nagpur,2675,2501
9/25/2015,India,Maharashtra,Nagpur,2708,2532
9/26/2015,India,Maharashtra,Nagpur,2702,2526
9/27/2015,India,Maharashtra,Nagpur,2702,2526
9/28/2015,India,Maharashtra,Nagpur,2685,2510
9/29/2015,India,Maharashtra,Nagpur,2652,2480
9/30/2015,India,Maharashtra,Nagpur,2640,2468
10-01-2015,India,Maharashtra,Nagpur,2622,2452
10-02-2015,India,Maharashtra,Nagpur,2624,2453
10-03-2015,India,Maharashtra,Nagpur,2666,2493
10-04-2015,India,Maharashtra,Nagpur,2666,2493
10-05-2015,India,Maharashtra,Nagpur,2657,2484
10-06-2015,India,Maharashtra,Nagpur,2662,2489
10-07-2015,India,Maharashtra,Nagpur,2676,2502
10-08-2015,India,Maharashtra,Nagpur,2663,2490
10-09-2015,India,Maharashtra,Nagpur,2673,2499
10-10-2015,India,Maharashtra,Nagpur,2675,2501
10-11-2015,India,Maharashtra,Nagpur,2675,2501
10-12-2015,India,Maharashtra,Nagpur,2702,2526
10/13/2015,India,Maharashtra,Nagpur,2686,2511
10/14/2015,India,Maharashtra,Nagpur,2725,2548
10/15/2015,India,Maharashtra,Nagpur,2734,2556
10/16/2015,India,Maharashtra,Nagpur,2724,2547
10/17/2015,India,Maharashtra,Nagpur,2731,2553
10/18/2015,India,Maharashtra,Nagpur,2731,2553
10/19/2015,India,Maharashtra,Nagpur,2713,2537
10/20/2015,India,Maharashtra,Nagpur,2721,2544
10/21/2015,India,Maharashtra,Nagpur,2732,2554
10/22/2015,India,Maharashtra,Nagpur,2711,2535
10/23/2015,India,Maharashtra,Nagpur,2721,2544
10/24/2015,India,Maharashtra,Nagpur,2702,2526
10/25/2015,India,Maharashtra,Nagpur,2702,2526
10/26/2015,India,Maharashtra,Nagpur,2704,2528
10/27/2015,India,Maharashtra,Nagpur,2707,2531
10/28/2015,India,Maharashtra,Nagpur,2724,2547
10/29/2015,India,Maharashtra,Nagpur,2708,2532
10/30/2015,India,Maharashtra,Nagpur,2685,2510
10/31/2015,India,Maharashtra,Nagpur,2676,2502
11-01-2015,India,Maharashtra,Nagpur,2676,2502
11-02-2015,India,Maharashtra,Nagpur,2682,2508
11-03-2015,India,Maharashtra,Nagpur,2661,2488
11-04-2015,India,Maharashtra,Nagpur,2636,2465
11-05-2015,India,Maharashtra,Nagpur,2624,2453
11-06-2015,India,Maharashtra,Nagpur,2626,2455
11-07-2015,India,Maharashtra,Nagpur,2608,2438
11-08-2015,India,Maharashtra,Nagpur,2608,2438
11-09-2015,India,Maharashtra,Nagpur,2626,2455
11-10-2015,India,Maharashtra,Nagpur,2626,2455
11-11-2015,India,Maharashtra,Nagpur,2609,2439
11-12-2015,India,Maharashtra,Nagpur,2595,2426
11/13/2015,India,Maharashtra,Nagpur,2584,2416
11/14/2015,India,Maharashtra,Nagpur,2584,2416
11/15/2015,India,Maharashtra,Nagpur,2584,2416
11/16/2015,India,Maharashtra,Nagpur,2593,2424
11/17/2015,India,Maharashtra,Nagpur,2570,2403
11/18/2015,India,Maharashtra,Nagpur,2557,2391
11/19/2015,India,Maharashtra,Nagpur,2563,2396
11/20/2015,India,Maharashtra,Nagpur,2581,2413
11/21/2015,India,Maharashtra,Nagpur,2571,2404
11/22/2015,India,Maharashtra,Nagpur,2571,2404
11/23/2015,India,Maharashtra,Nagpur,2564,2397
11/24/2015,India,Maharashtra,Nagpur,2572,2405
11/25/2015,India,Maharashtra,Nagpur,2573,2406
11/26/2015,India,Maharashtra,Nagpur,2573,2406
11/27/2015,India,Maharashtra,Nagpur,2569,2402
11/28/2015,India,Maharashtra,Nagpur,2554,2388
11/29/2015,India,Maharashtra,Nagpur,2554,2388
11/30/2015,India,Maharashtra,Nagpur,2544,2379
12-01-2015,India,Maharashtra,Nagpur,2565,2398
12-02-2015,India,Maharashtra,Nagpur,2561,2395
12-03-2015,India,Maharashtra,Nagpur,2521,2357
12-04-2015,India,Maharashtra,Nagpur,2545,2380
12-05-2015,India,Maharashtra,Nagpur,2598,2429
12-06-2015,India,Maharashtra,Nagpur,2598,2429
12-07-2015,India,Maharashtra,Nagpur,2593,2424
12-08-2015,India,Maharashtra,Nagpur,2572,2405
12-09-2015,India,Maharashtra,Nagpur,2581,2413
12-10-2015,India,Maharashtra,Nagpur,2573,2406
12-11-2015,India,Maharashtra,Nagpur,2562,2395
12-12-2015,India,Maharashtra,Nagpur,2593,2424
12/13/2015,India,Maharashtra,Nagpur,2593,2424
12/14/2015,India,Maharashtra,Nagpur,2570,2403
12/15/2015,India,Maharashtra,Nagpur,2559,2393
12/16/2015,India,Maharashtra,Nagpur,2558,2392
12/17/2015,India,Maharashtra,Nagpur,2555,2389
12/18/2015,India,Maharashtra,Nagpur,2526,2362
12/19/2015,India,Maharashtra,Nagpur,2548,2382
12/20/2015,India,Maharashtra,Nagpur,2548,2382
12/21/2015,India,Maharashtra,Nagpur,2559,2393
12/22/2015,India,Maharashtra,Nagpur,2573,2406
12/23/2015,India,Maharashtra,Nagpur,2553,2387
12/24/2015,India,Maharashtra,Nagpur,2553,2387
12/25/2015,India,Maharashtra,Nagpur,2565,2398
12/26/2015,India,Maharashtra,Nagpur,2565,2398
12/27/2015,India,Maharashtra,Nagpur,2565,2398
12/28/2015,India,Maharashtra,Nagpur,2556,2390
12/29/2015,India,Maharashtra,Nagpur,2560,2394
12/30/2015,India,Maharashtra,Nagpur,2554,2388
12/31/2015,India,Maharashtra,Nagpur,2534,2369
01-01-2016,India,Maharashtra,Nagpur,2538,2373
01-02-2016,India,Maharashtra,Nagpur,2538,2373
01-03-2016,India,Maharashtra,Nagpur,2538,2373
01-04-2016,India,Maharashtra,Nagpur,2569,2402
01-05-2016,India,Maharashtra,Nagpur,2586,2418
01-06-2016,India,Maharashtra,Nagpur,2601,2432
01-07-2016,India,Maharashtra,Nagpur,2629,2458
01-08-2016,India,Maharashtra,Nagpur,2626,2455
01-09-2016,India,Maharashtra,Nagpur,2635,2464
01-10-2016,India,Maharashtra,Nagpur,2635,2464
01-11-2016,India,Maharashtra,Nagpur,2632,2461
01-12-2016,India,Maharashtra,Nagpur,2630,2459
1/13/2016,India,Maharashtra,Nagpur,2593,2424
1/14/2016,India,Maharashtra,Nagpur,2631,2460
1/15/2016,India,Maharashtra,Nagpur,2630,2459
1/16/2016,India,Maharashtra,Nagpur,2654,2481
1/17/2016,India,Maharashtra,Nagpur,2654,2481
1/18/2016,India,Maharashtra,Nagpur,2642,2470
1/19/2016,India,Maharashtra,Nagpur,2643,2471
1/20/2016,India,Maharashtra,Nagpur,2655,2482
1/21/2016,India,Maharashtra,Nagpur,2676,2502
1/22/2016,India,Maharashtra,Nagpur,2658,2485
1/23/2016,India,Maharashtra,Nagpur,2660,2487
1/24/2016,India,Maharashtra,Nagpur,2660,2487
1/25/2016,India,Maharashtra,Nagpur,2678,2504
1/26/2016,India,Maharashtra,Nagpur,2708,2532
1/27/2016,India,Maharashtra,Nagpur,2716,2539
1/28/2016,India,Maharashtra,Nagpur,2719,2542
1/29/2016,India,Maharashtra,Nagpur,2698,2523
1/30/2016,India,Maharashtra,Nagpur,2710,2534
1/31/2016,India,Maharashtra,Nagpur,2710,2534
02-01-2016,India,Maharashtra,Nagpur,2720,2543
02-02-2016,India,Maharashtra,Nagpur,2735,2557
02-03-2016,India,Maharashtra,Nagpur,2740,2562
02-04-2016,India,Maharashtra,Nagpur,2769,2589
02-05-2016,India,Maharashtra,Nagpur,2783.5,2603
02-06-2016,India,Maharashtra,Nagpur,2813,2630
02-07-2016,India,Maharashtra,Nagpur,2813,2630
02-08-2016,India,Maharashtra,Nagpur,2814.5,2632
02-09-2016,India,Maharashtra,Nagpur,2853,2668
02-10-2016,India,Maharashtra,Nagpur,2837.5,2653
02-11-2016,India,Maharashtra,Nagpur,2837.5,2653
02-12-2016,India,Maharashtra,Nagpur,2960.5,2768
2/13/2016,India,Maharashtra,Nagpur,2936,2745
2/14/2016,India,Maharashtra,Nagpur,2936,2745
2/15/2016,India,Maharashtra,Nagpur,2888.5,2701
2/16/2016,India,Maharashtra,Nagpur,2896.5,2708
2/17/2016,India,Maharashtra,Nagpur,2885,2697
2/18/2016,India,Maharashtra,Nagpur,2918,2728
2/19/2016,India,Maharashtra,Nagpur,2963,2770
2/20/2016,India,Maharashtra,Nagpur,2973,2780
2/21/2016,India,Maharashtra,Nagpur,2973,2780
2/22/2016,India,Maharashtra,Nagpur,2928,2738
2/23/2016,India,Maharashtra,Nagpur,2946,2730
2/24/2016,India,Maharashtra,Nagpur,2960,2743
2/25/2016,India,Maharashtra,Nagpur,2984,2765
2/26/2016,India,Maharashtra,Nagpur,2974,2756
2/27/2016,India,Maharashtra,Nagpur,2960,2743
2/28/2016,India,Maharashtra,Nagpur,2960,2743
2/29/2016,India,Maharashtra,Nagpur,2984,2765
03-01-2016,India,Maharashtra,Nagpur,2976,2758
03-02-2016,India,Maharashtra,Nagpur,2976,2758
03-03-2016,India,Maharashtra,Nagpur,2976,2758
03-04-2016,India,Maharashtra,Nagpur,2976,2758
03-05-2016,India,Maharashtra,Nagpur,2976,2758
03-06-2016,India,Maharashtra,Nagpur,2976,2758
03-07-2016,India,Maharashtra,Nagpur,2970,2777
03-08-2016,India,Maharashtra,Nagpur,2991,2797
03-09-2016,India,Maharashtra,Nagpur,2991,2797
03-10-2016,India,Maharashtra,Nagpur,2991,2797
03-11-2016,India,Maharashtra,Nagpur,2679,2505
03-12-2016,India,Maharashtra,Nagpur,2989,2795
3/13/2016,India,Maharashtra,Nagpur,2989,2795
3/14/2016,India,Maharashtra,Nagpur,2950,2702
3/15/2016,India,Maharashtra,Nagpur,2937,2746
3/16/2016,India,Maharashtra,Nagpur,2926,2736
3/17/2016,India,Maharashtra,Nagpur,2926,2736
3/18/2016,India,Maharashtra,Nagpur,2949,2757
3/19/2016,India,Maharashtra,Nagpur,2940,2749
3/20/2016,India,Maharashtra,Nagpur,2940,2749
3/21/2016,India,Maharashtra,Nagpur,2914,2725
3/22/2016,India,Maharashtra,Nagpur,2943,2752
3/23/2016,India,Maharashtra,Nagpur,2910,2721
3/24/2016,India,Maharashtra,Nagpur,2892,2704
3/25/2016,India,Maharashtra,Nagpur,2896,2708
3/26/2016,India,Maharashtra,Nagpur,2896,2708
3/27/2016,India,Maharashtra,Nagpur,2896,2708
3/28/2016,India,Maharashtra,Nagpur,2874,2687
3/29/2016,India,Maharashtra,Nagpur,2875,2688
3/30/2016,India,Maharashtra,Nagpur,2910,2721
3/31/2016,India,Maharashtra,Nagpur,2891,2703
04-01-2016,India,Maharashtra,Nagpur,2890,2702
04-02-2016,India,Maharashtra,Nagpur,2877,2690
04-03-2016,India,Maharashtra,Nagpur,2877,2690
04-04-2016,India,Maharashtra,Nagpur,2869,2683
04-05-2016,India,Maharashtra,Nagpur,2915,2726
